10/20/2019,67.759537,69.971718,67.459732,69.301384,69.301384,193642159
10/19/2019,68.17086,68.649498,67.606255,67.722481,67.722481,185203945
10/18/2019,69.288368,69.371071,67.377045,68.166397,68.166397,209379703
10/17/2019,68.500214,70.210442,67.799545,69.267853,69.267853,207219636
10/16/2019,71.645981,71.796883,67.325706,68.502655,68.502655,234108415
10/15/2019,71.315559,73.022934,70.988548,71.647423,71.647423,232619259
10/14/2019,70.872231,71.781013,70.591309,71.3218,71.3218,214932952
10/13/2019,71.133987,72.139107,70.806221,70.91391,70.91391,218051256
10/12/2019,70.483604,72.609085,70.427612,71.111061,71.111061,221773194
10/11/2019,72.798325,73.291046,70.436279,70.501625,70.501625,220205963
10/10/2019,74.019936,74.489197,70.939751,72.797859,72.797859,255488611
10/9/2019,71.332726,74.602829,70.814804,74.121864,74.121864,232323934
10/8/2019,71.391373,73.542114,70.938049,71.376869,71.376869,231621905
10/7/2019,70.553154,72.201218,69.120667,71.46637,71.46637,227315534
10/6/2019,70.531921,72.111115,69.758995,70.540154,70.540154,213763279
10/5/2019,70.061684,70.770508,68.956261,70.592186,70.592186,190166360
10/4/2019,70.048454,71.180946,69.197502,70.121887,70.121887,197176400
10/3/2019,70.935982,71.276657,68.926697,70.040413,70.040413,224161131
10/2/2019,70.550949,70.871201,69.654869,70.858513,70.858513,164619887
10/1/2019,71.062523,72.698898,69.870377,70.513084,70.513084,214628255
9/30/2019,69.409203,71.961037,67.545334,71.088448,71.088448,218298028
9/29/2019,71.837242,71.837242,68.046753,69.437523,69.437523,187343276
9/28/2019,71.946716,72.3601,70.921509,71.852135,71.852135,212554941
9/27/2019,69.230217,72.203751,67.84935,71.97168,71.97168,242836100
9/26/2019,73.117485,73.625313,67.154472,69.190338,69.190338,209364896
9/25/2019,72.724205,76.165306,70.007507,73.089348,73.089348,281828717
9/24/2019,87.402252,88.503555,70.88385,72.897964,72.897964,261957987
9/23/2019,91.72583,91.761261,87.392448,87.392448,87.392448,230898224
9/22/2019,93.438637,94.178909,91.408676,91.755585,91.755585,213969219
9/21/2019,96.978928,97.031158,93.519928,93.706543,93.706543,204689152
9/20/2019,100.552559,100.552559,96.009651,96.997414,96.997414,247488316
9/19/2019,98.071259,104.278183,91.373093,100.4767,100.4767,371945614
9/18/2019,94.860352,98.161575,94.590889,98.079796,98.079796,299130438
9/17/2019,92.701195,97.04306,91.223495,94.943237,94.943237,263625772
9/16/2019,89.186226,93.484871,88.578926,92.732368,92.732368,236260883
9/15/2019,91.565933,91.679977,89.188911,89.188911,89.188911,218503109
9/14/2019,93.284752,94.598785,90.735649,91.524368,91.524368,253643872
9/13/2019,85.278023,94.272209,85.114342,93.265312,93.265312,235816613
9/12/2019,82.802559,90.789581,81.991013,85.292175,85.292175,238978712
9/11/2019,83.846542,85.337166,82.3395,82.800064,82.800064,173750573
9/10/2019,87.113312,87.783279,82.979637,83.830521,83.830521,164513698
9/9/2019,87.797638,89.015259,85.928856,87.133392,87.133392,184918831
9/8/2019,84.282372,87.863174,84.130623,87.745697,87.745697,170509822
9/7/2019,80.369484,84.448936,80.294647,84.254311,84.254311,186581412
9/6/2019,80.575119,83.129593,78.572762,80.354675,80.354675,212197138
9/5/2019,81.230148,82.109818,80.400307,80.565956,80.565956,180982477
9/4/2019,82.938385,82.983093,80.434708,81.214958,81.214958,181916601
9/3/2019,81.640778,83.96051,80.358139,82.952179,82.952179,192725799
9/2/2019,79.975197,83.229286,79.930542,81.605148,81.605148,195249831
9/1/2019,80.205582,81.041107,78.796799,80.068695,80.068695,149634076
8/31/2019,80.550911,81.010941,78.789688,80.186623,80.186623,206431548
8/30/2019,80.247574,82.072128,79.469055,80.579132,80.579132,157841919
8/29/2019,84.942131,84.967514,78.987579,80.251068,80.251068,157127217
8/28/2019,90.72879,91.14061,84.759285,84.958755,84.958755,160998761
8/27/2019,92.347603,92.739182,90.201775,90.703201,90.703201,125590275
8/26/2019,91.395737,93.58136,91.188324,92.782333,92.782333,153344606
8/25/2019,92.349335,92.992752,90.895134,91.426163,91.426163,148936750
8/24/2019,93.712524,93.963463,90.337692,92.383041,92.383041,145816129
8/23/2019,91.25148,95.23217,90.317802,93.734505,93.734505,225009605
8/22/2019,89.856087,92.402679,87.973572,91.236702,91.236702,245507276
8/21/2019,93.963448,93.963448,87.278297,90.225883,90.225883,175275582
8/20/2019,98.134209,98.188278,93.346458,93.941948,93.941948,152098243
8/19/2019,95.133324,98.113785,94.272614,98.113785,98.113785,138241466
8/18/2019,92.749168,96.62632,91.761375,95.108253,95.108253,130360201
8/17/2019,94.22818,94.400208,91.307892,92.73661,92.73661,126384742
8/16/2019,95.220963,95.5364,92.065369,94.238167,94.238167,153973787
8/15/2019,95.618355,96.924858,92.351349,95.183662,95.183662,203677926
8/14/2019,101.438377,102.313629,95.518837,95.518837,95.518837,193825014
8/13/2019,104.506546,106.728943,101.079384,101.441444,101.441444,203406782
8/12/2019,106.912651,106.912651,102.830666,104.957794,104.957794,164675848
8/11/2019,99.427856,108.711739,99.288628,106.921806,106.921806,224599771
8/10/2019,103.534233,104.510735,98.000771,99.411545,99.411545,209200269
8/9/2019,105.390221,105.526749,102.960999,103.565422,103.565422,200936268
8/8/2019,107.615265,107.853966,103.769066,105.334541,105.334541,211407417
8/7/2019,106.942383,110.063362,106.334282,107.678055,107.678055,187404291
8/6/2019,111.808037,112.345985,104.278992,106.90995,106.90995,171131524
8/5/2019,107.229759,113.594276,107.137527,111.214592,111.214592,170830743
8/4/2019,107.434135,108.300285,104.349701,107.204369,107.204369,150889264
8/3/2019,105.530182,109.031479,105.518021,107.355865,107.355865,145024306
8/2/2019,107.790642,109.508446,105.201088,105.521477,105.521477,219195430
8/1/2019,109.277519,109.356575,105.444717,107.787674,107.787674,163095470
7/31/2019,105.453491,109.19561,105.281937,109.19561,109.19561,169370084
7/30/2019,105.991737,107.841858,104.19519,105.518234,105.518234,162697637
7/29/2019,108.355972,109.177673,105.03978,105.984818,105.984818,329780598
7/28/2019,110.516045,112.066093,103.752106,108.390556,108.390556,318393081
7/27/2019,115.399918,117.184868,108.969032,110.507805,110.507805,311051445
7/26/2019,115.46328,115.712921,112.525024,115.426292,115.426292,282012230
7/25/2019,110.070686,116.213432,109.591393,115.483521,115.483521,259603578
7/24/2019,109.644341,111.236069,107.185211,110.032234,110.032234,226086425
7/23/2019,114.737068,114.950302,109.22641,109.650917,109.650917,186342848
7/22/2019,119.076614,119.263199,112.937668,114.719482,114.719482,175141025
7/21/2019,117.266472,119.30146,116.192429,119.044785,119.044785,165889734
7/20/2019,112.74836,120.79039,112.74836,117.322166,117.322166,163620064
7/19/2019,111.433037,113.841522,107.659935,112.749222,112.749222,174440116
7/18/2019,103.443108,112.802658,100.92215,111.385239,111.385239,227066432
7/17/2019,101.866081,107.87088,97.123726,103.391281,103.391281,221765645
7/16/2019,123.137131,125.144859,101.729622,102.130798,102.130798,246413640
7/15/2019,124.13781,126.540863,118.920197,123.116409,123.116409,262140694
7/14/2019,140.523392,141.202728,123.836586,124.184021,124.184021,238515647
7/13/2019,143.722946,144.465729,137.250351,140.500656,140.500656,261580245
7/12/2019,143.182556,148.28067,141.943527,143.703278,143.703278,222825505
7/11/2019,150.860367,150.871933,137.025635,142.985611,142.985611,279769967
7/10/2019,156.676758,158.060333,145.133423,150.830521,150.830521,292630289
7/9/2019,160.23111,162.861389,154.787292,156.715027,156.715027,277852503
7/8/2019,157.567566,160.769531,156.870071,160.313339,160.313339,301092159
7/7/2019,153.765457,159.428787,152.906784,157.628952,157.628952,247451364
7/6/2019,152.703522,158.144547,152.518158,153.852936,153.852936,231404627
